=== LSOF FOR ALL MODEM PROCESSES ===
==============================================
--- LSOF for time_daemon (PID 242) ---
==============================================
COMMAND     PID       USER   FD      TYPE             DEVICE  SIZE/OFF       NODE NAME
system_se   808     system   26       ???                ???       ???        ??? /system/framework/org.codeaurora.Performance.jar
system_se   808     system   27       ???                ???       ???        ??? /system/framework/vcard.jar
system_se   808     system   28       ???                ???       ???        ??? /dev/log/main
system_se   808     system   29       ???                ???       ???        ??? /dev/log/radio
system_se   808     system   30       ???                ???       ???        ??? /dev/log/events
system_se   808     system   31       ???                ???       ???        ??? /dev/log/system
system_se   808     system   32       ???                ???       ???        ??? /system/framework/framework.jar
system_se   808     system   33       ???                ???       ???        ??? /sys/kernel/debug/tracing/trace_marker
system_se   808     system   34       ???                ???       ???        ??? /system/framework/core.jar
system_se   808     system   35       ???                ???       ???        ??? /system/framework/framework-res.apk
system_se   808     system   36       ???                ???       ???        ??? /dev/cpuctl/apps/tasks
system_se   808     system   37       ???                ???       ???        ??? /dev/cpuctl/apps/bg_non_interactive/tasks
system_se   808     system   38       ???                ???       ???        ??? socket:[14698]
system_se   808     system   39       ???                ???       ???        ??? pipe:[8692]
system_se   808     system   40       ???                ???       ???        ??? pipe:[8692]
system_se   808     system   41       ???                ???       ???        ??? socket:[10136]
system_se   808     system   42       ???                ???       ???        ??? socket:[10137]
system_se   808     system   43       ???                ???       ???        ??? pipe:[10138]
system_se   808     system   44       ???                ???       ???        ??? pipe:[10138]
system_se   808     system   45       ???                ???       ???        ??? anon_inode:[eventpoll]
system_se   808     system   46       ???                ???       ???        ??? pipe:[7776]
system_se   808     system   47       ???                ???       ???        ??? pipe:[6892]
system_se   808     system   48       ???                ???       ???        ??? pipe:[6892]
system_se   808     system   49       ???                ???       ???        ??? anon_inode:[eventpoll]
system_se   808     system   50       ???                ???       ???        ??? socket:[8729]
system_se   808     system   51       ???                ???       ???        ??? pipe:[8730]
system_se   808     system   52       ???                ???       ???        ??? pipe:[8730]
system_se   808     system   53       ???                ???       ???        ??? pipe:[7776]
system_se   808     system   54       ???                ???       ???        ??? socket:[7777]
system_se   808     system   55       ???                ???       ???        ??? /sys/power/wake_lock
system_se   808     system   56       ???                ???       ???        ??? /sys/power/wake_unlock
system_se   808     system   57       ???                ???       ???        ??? pipe:[8718]
system_se   808     system   58       ???                ???       ???        ??? pipe:[8718]
system_se   808     system   59       ???                ???       ???        ??? anon_inode:[eventpoll]
system_se   808     system   60       ???                ???       ???        ??? pipe:[10139]
system_se   808     system   61       ???                ???       ???        ??? pipe:[10139]
system_se   808     system   62       ???                ???       ???        ??? anon_inode:[eventpoll]
system_se   808     system   63       ???                ???       ???        ??? /dev/alarm
system_se   808     system   64       ???                ???       ???        ??? pipe:[10394]
system_se   808     system   65       ???                ???       ???        ??? pipe:[10394]
system_se   808     system   66       ???                ???       ???        ??? anon_inode:[eventpoll]
system_se   808     system   67       ???                ???       ???        ??? pipe:[10395]
system_se   808     system   68       ???                ???       ???        ??? pipe:[10395]
system_se   808     system   69       ???                ???       ???        ??? anon_inode:[eventpoll]
system_se   808     system   70       ???                ???       ???        ??? pipe:[8719]
system_se   808     system   71       ???                ???       ???        ??? pipe:[8719]
system_se   808     system   72       ???                ???       ???        ??? anon_inode:[eventpoll]
